"con_code","con_start","con_end","mat_code","total_runs","total_reps","con_freq","network_name"
"959553","2018-12-14","2019-06-13","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-03","2019-02-02","2139753","333","998","24","TBS NETWORK"
"959553","2018-02-23","2018-08-22","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-04","2019-07-03","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-13","2019-01-12","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-30","2018-09-29","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-16","2019-05-15","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-30","2019-05-30","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-03","2019-02-02","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-16","2019-05-15","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-02","2019-05-01","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-29","2018-12-28","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-08","2019-08-07","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-01","2018-11-30","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-15","2019-08-14","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-21","2019-03-20","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-04","2018-11-03","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-03","2019-02-02","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-24","2019-02-23","2139753","333","998","24","TBS NETWORK"
"959553","2018-12-07","2019-06-06","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-04","2018-11-03","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-09","2018-09-08","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-11","2019-07-10","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-05","2019-04-04","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-11","2018-11-10","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-30","2018-09-29","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-04","2018-11-03","2139753","333","998","24","TBS NETWORK"
"959553","2018-02-23","2018-08-22","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-27","2019-01-26","2139753","333","998","24","TBS NETWORK"
"943312","2015-01-01","2019-05-01","148735","3","1","24","TBS NETWORK"
"957933","2019-05-01","2022-04-30","2134554","500","998","24","TBS NETWORK"
"959553","2018-06-22","2018-12-21","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-07","2019-03-06","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-15","2018-12-14","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-19","2019-04-18","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-20","2019-01-19","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-02","2018-09-01","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-10","2019-02-09","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-06","2019-01-05","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-02","2018-09-01","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-18","2019-07-17","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-24","2019-02-23","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-06","2019-01-05","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-07","2019-03-06","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-10","2019-02-09","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-01","2019-07-31","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-04","2019-07-03","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-01","2019-07-31","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-25","2018-11-24","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-23","2018-09-22","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-08","2019-08-07","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-24","2019-02-23","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-27","2019-01-26","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-11","2019-07-10","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-31","2019-02-27","2139753","333","998","24","TBS NETWORK"
"959553","2018-04-13","2018-10-12","2139753","333","998","24","TBS NETWORK"
"959553","2018-12-07","2019-06-06","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-05","2019-04-04","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-30","2018-09-29","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-27","2019-01-26","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-07","2019-03-06","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-26","2019-04-25","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-04","2019-07-03","2139753","333","998","24","TBS NETWORK"
"959553","2018-12-28","2019-06-27","2139753","333","998","24","TBS NETWORK"
"959553","2018-04-06","2018-10-05","2139753","333","998","24","TBS NETWORK"
"959553","2018-12-14","2019-06-13","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-21","2019-03-20","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-30","2019-05-30","2139753","333","998","24","TBS NETWORK"
"959553","2018-04-13","2018-10-12","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-15","2019-08-14","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-15","2019-08-14","2139753","333","998","24","TBS NETWORK"
"959553","2018-04-20","2018-10-19","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-14","2019-03-13","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-04","2018-11-03","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-01","2019-07-31","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-23","2019-05-22","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-09","2019-05-08","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-01","2018-11-30","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-15","2019-08-14","2139753","333","998","24","TBS NETWORK"
"959553","2018-12-21","2019-06-20","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-04","2019-07-03","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-03","2019-02-02","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-15","2019-08-14","2139753","333","998","24","TBS NETWORK"
"959553","2018-12-28","2019-06-27","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-29","2018-12-28","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-15","2018-12-14","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-16","2018-09-15","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-01","2018-11-30","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-22","2018-12-21","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-10","2019-02-09","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-11","2018-11-10","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-11","2018-11-10","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-19","2019-04-18","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-31","2019-02-27","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-17","2019-02-16","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-12","2019-04-11","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-18","2018-11-17","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-08","2018-12-07","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-14","2019-03-13","2139753","333","998","24","TBS NETWORK"
"959553","2018-04-13","2018-10-12","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-01","2019-07-31","2139753","333","998","24","TBS NETWORK"
"959553","2018-12-21","2019-06-20","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-11","2019-07-10","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-06","2019-01-05","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-20","2019-01-19","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-17","2019-02-16","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-03","2019-02-02","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-16","2018-09-15","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-09","2019-05-08","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-23","2018-09-22","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-08","2018-12-07","2139753","333","998","24","TBS NETWORK"
"959553","2018-12-14","2019-06-13","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-21","2019-03-20","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-11","2019-07-10","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-15","2018-12-14","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-24","2019-02-23","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-07","2019-03-06","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-24","2019-02-23","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-18","2018-11-17","2139753","333","998","24","TBS NETWORK"
"959553","2018-04-27","2018-10-26","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-30","2018-09-29","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-07","2019-03-06","2139753","333","998","24","TBS NETWORK"
"959553","2018-04-27","2018-10-26","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-22","2018-12-21","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-12","2019-04-11","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-13","2019-01-12","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-18","2019-07-17","2139753","333","998","24","TBS NETWORK"
"959553","2018-04-13","2018-10-12","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-16","2018-09-15","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-12","2019-04-11","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-18","2018-11-17","2139753","333","998","24","TBS NETWORK"
"965753","2020-03-01","2022-02-28","2158149","6","1","24","TBS NETWORK"
"965753","2020-06-01","2022-05-31","2158154","16","1","24","TBS NETWORK"
"965753","2020-03-31","2022-03-30","2158170","6","1","24","TBS NETWORK"
"965753","2020-06-01","2022-05-31","2158178","12","1","24","TBS NETWORK"
"959553","2018-11-23","2019-05-22","2139753","333","998","24","TBS NETWORK"
"959553","2018-12-28","2019-06-27","2139753","333","998","24","TBS NETWORK"
"959553","2018-02-23","2018-08-22","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-15","2018-12-14","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-23","2018-09-22","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-07","2019-03-06","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-08","2019-08-07","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-20","2019-01-19","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-01","2019-07-31","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-01","2019-07-31","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-16","2019-05-15","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-17","2019-02-16","2139753","333","998","24","TBS NETWORK"
"959553","2018-04-27","2018-10-26","2139753","333","998","24","TBS NETWORK"
"959553","2018-04-20","2018-10-19","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-09","2018-09-08","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-25","2018-11-24","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-10","2019-02-09","2139753","333","998","24","TBS NETWORK"
"959553","2018-04-20","2018-10-19","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-02","2019-05-01","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-08","2019-08-07","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-11","2018-11-10","2139753","333","998","24","TBS NETWORK"
"959553","2018-04-06","2018-10-05","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-25","2018-11-24","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-26","2019-04-25","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-17","2019-02-16","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-09","2018-09-08","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-25","2018-11-24","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-01","2018-11-30","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-09","2018-09-08","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-09","2019-05-08","2139753","333","998","24","TBS NETWORK"
"959553","2018-02-23","2018-08-22","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-29","2018-12-28","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-09","2019-05-08","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-12","2019-04-11","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-16","2018-09-15","2139753","333","998","24","TBS NETWORK"
"959553","2018-12-21","2019-06-20","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-18","2019-07-17","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-09","2019-05-08","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-23","2019-05-22","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-18","2018-11-17","2139753","333","998","24","TBS NETWORK"
"959553","2018-12-07","2019-06-06","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-22","2018-12-21","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-14","2019-03-13","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-08","2018-12-07","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-05","2019-04-04","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-05","2019-04-04","2139753","333","998","24","TBS NETWORK"
"959553","2018-04-13","2018-10-12","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-01","2018-11-30","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-23","2018-09-22","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-05","2019-04-04","2139753","333","998","24","TBS NETWORK"
"965753","2020-09-15","2022-09-14","2158194","12","1","24","TBS NETWORK"
"965753","2020-06-15","2022-06-14","2158196","6","1","24","TBS NETWORK"
"965753","2020-10-15","2022-10-14","2158203","8","1","24","TBS NETWORK"
"965753","2021-08-01","2023-07-31","2158205","11","1","24","TBS NETWORK"
"959553","2018-06-29","2018-12-28","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-05","2019-04-04","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-02","2019-05-01","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-08","2019-08-07","2139753","333","998","24","TBS NETWORK"
"959553","2018-04-20","2018-10-19","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-13","2019-01-12","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-20","2019-01-19","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-03","2019-02-02","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-30","2018-09-29","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-19","2019-04-18","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-31","2019-02-27","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-30","2019-05-30","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-28","2019-03-27","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-18","2018-11-17","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-26","2019-04-25","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-14","2019-03-13","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-30","2019-05-30","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-16","2019-05-15","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-21","2019-03-20","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-25","2019-07-24","2139753","333","998","24","TBS NETWORK"
"959553","2018-12-07","2019-06-06","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-02","2018-09-01","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-04","2018-11-03","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-15","2018-12-14","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-15","2018-12-14","2139753","333","998","24","TBS NETWORK"
"959553","2019-02-15","2019-08-14","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-09","2019-05-08","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-28","2019-03-27","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-28","2019-03-27","2139753","333","998","24","TBS NETWORK"
"959553","2018-03-02","2018-09-01","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-08","2018-12-07","2139753","333","998","24","TBS NETWORK"
"959553","2018-11-02","2019-05-01","2139753","333","998","24","TBS NETWORK"
"959553","2018-02-23","2018-08-22","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-04","2019-07-03","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-27","2019-01-26","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-28","2019-03-27","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-25","2018-11-24","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-28","2019-03-27","2139753","333","998","24","TBS NETWORK"
"959553","2018-10-12","2019-04-11","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-01","2018-11-30","2139753","333","998","24","TBS NETWORK"
"959553","2018-05-04","2018-11-03","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-21","2019-03-20","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-25","2019-07-24","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-18","2019-07-17","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-29","2018-12-28","2139753","333","998","24","TBS NETWORK"
"959553","2018-07-06","2019-01-05","2139753","333","998","24","TBS NETWORK"
"959553","2019-01-25","2019-07-24","2139753","333","998","24","TBS NETWORK"
"959553","2018-06-22","2018-12-21","2139753","333","998","24","TBS NETWORK"
"959553","2018-09-21","2019-03-20","2139753","333","998","24","TBS NETWORK"
"959553","2018-08-10","2019-02-09","2139753","333","998","24","TBS NETWORK"
"959653","2018-04-01","2021-05-30","2134160","999","998","24","TBS NETWORK"
"959653","2018-04-01","2021-05-30","2134160","999","998","24","TBS NETWORK"
"959653","2018-04-01","2021-05-30","2134160","999","998","24","TBS NETWORK"
"959653","2018-04-01","2021-05-30","2134160","999","998","24","TBS NETWORK"
"959653","2018-04-01","2021-05-30","2134160","999","998","24","TBS NETWORK"
"959653","2018-04-01","2021-05-30","2134160","999","998","24","TBS NETWORK"
"959653","2018-04-01","2021-05-30","2134160","999","998","24","TBS NETWORK"
"959653","2018-04-01","2021-05-30","2134160","999","998","24","TBS NETWORK"
"959653","2018-04-01","2021-05-30","2134160","999","998","24","TBS NETWORK"
"959653","2018-04-01","2021-05-30","2134160","999","998","24","TBS NETWORK"
"968953","2019-11-14","2019-12-13","2159925","1","0","24","TBS NETWORK"
"956012","2017-10-11","2020-10-10","149053","333","998","24","TBS NETWORK"
"956012","2017-10-11","2020-10-10","136037","333","998","24","TBS NETWORK"
"956012","2017-10-11","2020-10-10","136037","333","998","24","TBS NETWORK"
"962333","2019-08-01","2020-09-30","143203","6","1","24","TBS NETWORK"
"962333","2019-09-01","2020-09-30","138012","3","1","24","TBS NETWORK"
"962333","2019-09-01","2020-09-30","148823","16","1","24","TBS NETWORK"
"962333","2019-01-01","2020-09-30","2144791","13","1","24","TBS NETWORK"
"962333","2019-08-01","2020-09-30","2144793","19","1","24","TBS NETWORK"
"962333","2019-03-01","2020-09-30","2144797","15","1","24","TBS NETWORK"
"962333","2019-01-01","2020-09-30","2144799","21","1","24","TBS NETWORK"
"962333","2019-04-01","2020-09-30","2144800","17","1","24","TBS NETWORK"
"962333","2019-05-01","2020-09-30","2144802","18","1","24","TBS NETWORK"
"962333","2019-04-01","2020-09-30","2144803","18","1","24","TBS NETWORK"
"962333","2019-01-01","2020-09-30","2144804","18","1","24","TBS NETWORK"
"962333","2019-05-01","2020-09-30","2144810","8","1","24","TBS NETWORK"
"962333","2019-01-01","2020-09-30","2144814","21","1","24","TBS NETWORK"
"962333","2019-01-15","2020-09-30","2144815","21","1","24","TBS NETWORK"
"962333","2019-01-01","2020-09-30","2144817","19","1","24","TBS NETWORK"
"962333","2019-05-01","2020-09-30","2144820","13","1","24","TBS NETWORK"
"962333","2019-03-01","2020-09-30","2144825","18","1","24","TBS NETWORK"
"962333","2019-05-01","2020-09-30","2144828","13","1","24","TBS NETWORK"
"943312","2015-05-01","2019-07-31","148717","24","1","24","TBS NETWORK"
"943312","2015-02-06","2019-05-05","148713","12","1","24","TBS NETWORK"
"943312","2015-05-15","2019-08-14","148736","3","1","24","TBS NETWORK"
"943312","2016-09-01","2020-02-29","148734","12","1","24","TBS NETWORK"
"943312","2015-09-01","2019-11-30","148706","4","1","24","TBS NETWORK"
"943312","2015-10-30","2020-01-29","148714","17","1","24","TBS NETWORK"
"943312","2015-12-09","2019-06-08","148725","10","1","24","TBS NETWORK"
"943312","2015-10-13","2020-01-12","148710","10","1","24","TBS NETWORK"
"943312","2015-10-10","2020-01-09","148715","12","1","24","TBS NETWORK"
"943312","2016-02-14","2019-08-13","148740","7","1","24","TBS NETWORK"
"943312","2015-12-06","2020-03-05","148707","8","1","24","TBS NETWORK"
"943312","2015-12-01","2020-02-29","148720","1","1","24","TBS NETWORK"
"943312","2015-12-10","2020-03-09","148709","1","1","24","TBS NETWORK"
"943312","2015-12-01","2019-07-31","148733","1","1","24","TBS NETWORK"
"943312","2016-04-01","2019-09-30","148739","1","1","24","TBS NETWORK"
"943312","2016-02-01","2019-07-31","148742","7","1","24","TBS NETWORK"
"943312","2016-03-08","2019-09-07","148730","10","1","24","TBS NETWORK"
"943312","2015-04-12","2019-07-11","148737","9","1","24","TBS NETWORK"
"943312","2015-12-09","2019-06-08","148723","10","1","24","TBS NETWORK"
"943312","2015-09-12","2019-12-11","148708","10","1","24","TBS NETWORK"
"943312","2015-10-31","2019-04-29","148731","12","1","24","TBS NETWORK"
"943312","2016-01-13","2019-07-12","148726","3","1","24","TBS NETWORK"
"943312","2016-01-09","2019-07-08","148721","9","1","24","TBS NETWORK"
"943312","2015-05-17","2019-08-16","148711","13","1","24","TBS NETWORK"
"943312","2015-12-01","2019-07-31","148741","7","1","24","TBS NETWORK"
"943312","2016-09-01","2020-02-29","148738","3","1","24","TBS NETWORK"
"948072","2016-12-12","2021-03-11","2107034","2","1","24","TBS NETWORK"
"948072","2016-06-07","2020-09-06","2107035","14","1","24","TBS NETWORK"
"948072","2016-03-15","2020-06-14","2107036","11","1","24","TBS NETWORK"
"948072","2017-04-01","2020-09-30","2107061","10","1","24","TBS NETWORK"
"964353","2019-03-17","2029-03-16","2108945","999","998","24","TBS NETWORK"
"964353","2019-03-17","2029-03-16","2108945","999","998","24","TBS NETWORK"
"964353","2019-03-17","2029-03-16","2108945","999","998","24","TBS NETWORK"
"964353","2019-03-17","2029-03-16","2108945","999","998","24","TBS NETWORK"
"964353","2019-03-17","2029-03-16","2108945","999","998","24","TBS NETWORK"
"964353","2019-03-17","2029-03-16","2108945","999","998","24","TBS NETWORK"
"964353","2019-03-17","2029-03-16","2108945","999","998","24","TBS NETWORK"
"964353","2019-03-17","2029-03-16","2108945","999","998","24","TBS NETWORK"
"964353","2019-03-17","2029-03-16","2108945","999","998","24","TBS NETWORK"
"964353","2019-03-17","2029-03-16","2108945","999","998","24","TBS NETWORK"
"962333","2019-04-01","2020-09-30","2144833","15","1","24","TBS NETWORK"
"962333","2019-01-01","2020-09-30","2144840","8","1","24","TBS NETWORK"
"962333","2019-01-01","2020-09-30","2120966","19","1","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145972","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145972","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145972","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145972","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145972","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145972","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145972","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145973","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145972","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145973","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145973","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145973","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145973","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145973","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145973","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145973","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145973","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145973","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145973","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145973","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145973","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145974","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145974","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145974","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145974","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145975","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145974","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145974","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145974","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145974","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145974","499","998","24","TBS NETWORK"
"967293","2020-01-01","2022-12-31","145974","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145974","499","998","24","TBS NETWORK"
"967293","2020-01-01","2030-12-31","145974","499","998","24","TBS NETWORK"
"951952","2016-08-25","2021-08-24","2120461","999","998","24","TBS NETWORK"
"953032","2017-03-01","2022-02-28","2116274","986","998","24","TBS NETWORK"
"953032","2017-03-01","2022-02-28","2116274","986","998","24","TBS NETWORK"
"953032","2017-03-01","2022-02-28","2116274","987","998","24","TBS NETWORK"
"953032","2017-03-01","2022-02-28","2116274","987","998","24","TBS NETWORK"
"953032","2017-03-01","2022-02-28","2116274","987","998","24","TBS NETWORK"
"953032","2017-03-01","2022-02-28","2116274","987","998","24","TBS NETWORK"
"953032","2017-03-01","2022-02-28","2116274","987","998","24","TBS NETWORK"
"953032","2017-03-01","2022-02-28","2116274","987","998","24","TBS NETWORK"
"953032","2017-03-01","2022-02-28","2116274","987","998","24","TBS NETWORK"
"953032","2017-03-01","2022-02-28","2116274","987","998","24","TBS NETWORK"
"951952","2016-08-25","2021-08-24","2120461","999","998","24","TBS NETWORK"
"951952","2016-08-25","2021-08-24","2120461","999","998","24","TBS NETWORK"
"945012","2015-06-01","2019-05-31","149363","2","998","24","TBS NETWORK"
"945012","2015-07-03","2019-06-30","149365","2","998","24","TBS NETWORK"
"945012","2015-06-01","2019-05-31","149360","2","998","24","TBS NETWORK"
"945012","2015-06-01","2019-05-31","149361","2","998","24","TBS NETWORK"
"945012","2015-06-12","2019-05-31","149368","2","998","24","TBS NETWORK"
"945012","2015-06-01","2019-05-31","149370","2","998","24","TBS NETWORK"
"948072","2017-08-06","2021-02-05","2107059","13","1","24","TBS NETWORK"
"948072","2016-09-25","2020-12-24","2107039","9","1","24","TBS NETWORK"
